coluna1,coluna2
20397,120397
20398,120398
20399,120399
20400,120400
20401,120401
20402,120402
20403,120403
20404,120404
20405,120405
20406,120406
20407,120407
20408,120408
20409,120409
20410,120410
20411,120411
20412,120412
20413,120413
20414,120414
20415,120415
20416,120416
20417,120417
20418,120418
20419,120419
20420,120420
20421,120421
20422,120422
20423,120423
20424,120424
20425,120425
20426,120426
20427,120427
20428,120428
20429,120429
20430,120430
20431,120431
20432,120432
20433,120433
20434,120434
20435,120435
20436,120436
20437,120437
20438,120438
20439,120439
20440,120440
20441,120441
20442,120442
20443,120443
20444,120444
20445,120445
20446,120446
20447,120447
20448,120448
20449,120449
20450,120450
20451,120451
20452,120452
20453,120453
20454,120454
20455,120455
20456,120456
20457,120457
20458,120458
20459,120459
20460,120460
20461,120461
20462,120462
20463,120463
20464,120464
20465,120465
20466,120466
20467,120467
20468,120468
20469,120469
20470,120470
20471,120471
20472,120472
20473,120473
20474,120474
20475,120475
20476,120476
20477,120477
20478,120478
20479,120479
20480,120480
20481,120481
20482,120482
20483,120483
20484,120484
20485,120485
20486,120486
20487,120487
20488,120488
20489,120489
20490,120490
20491,120491
20492,120492
20493,120493
20494,120494
20495,120495
20496,120496
20497,120497
20498,120498
20499,120499
20500,120500
20501,120501
20502,120502
20503,120503
20504,120504
20505,120505
20506,120506
20507,120507
20508,120508
20509,120509
20510,120510
20511,120511
20512,120512
20513,120513
20514,120514
20515,120515
20516,120516
20517,120517
20518,120518
20519,120519
20520,120520
20521,120521
20522,120522
20523,120523
20524,120524
20525,120525
20526,120526
20527,120527
20528,120528
20529,120529
20530,120530
20531,120531
20532,120532
20533,120533
20534,120534
20535,120535
20536,120536
20537,120537
20538,120538
20539,120539
20540,120540
20541,120541
20542,120542
20543,120543
20544,120544
20545,120545
20546,120546
20547,120547
20548,120548
20549,120549
20550,120550
20551,120551
20552,120552
20553,120553
20554,120554
20555,120555
20556,120556
20557,120557
20558,120558
20559,120559
20560,120560
20561,120561
20562,120562
20563,120563
20564,120564
20565,120565
20566,120566
20567,120567
20568,120568
20569,120569
20570,120570
20571,120571
20572,120572
20573,120573
20574,120574
20575,120575
20576,120576
20577,120577
20578,120578
20579,120579
20580,120580
20581,120581
20582,120582
20583,120583
20584,120584
20585,120585
20586,120586
20587,120587
20588,120588
20589,120589
20590,120590
20591,120591
20592,120592
20593,120593
20594,120594
20595,120595
20596,120596
20597,120597
20598,120598
20599,120599
20600,120600
20601,120601
20602,120602
20603,120603
20604,120604
20605,120605
20606,120606
20607,120607
20608,120608
20609,120609
20610,120610
20611,120611
20612,120612
20613,120613
20614,120614
20615,120615
20616,120616
20617,120617
20618,120618
20619,120619
20620,120620
20621,120621
20622,120622
20623,120623
20624,120624
20625,120625
20626,120626
20627,120627
20628,120628
20629,120629
20630,120630
20631,120631
20632,120632
20633,120633
20634,120634
20635,120635
20636,120636
20637,120637
20638,120638
20639,120639
20640,120640
20641,120641
20642,120642
20643,120643
20644,120644
20645,120645
20646,120646
20647,120647
20648,120648
20649,120649
20650,120650
20651,120651
20652,120652
20653,120653
20654,120654
20655,120655
20656,120656
20657,120657
20658,120658
20659,120659
20660,120660
20661,120661
20662,120662
20663,120663
20664,120664
20665,120665
20666,120666
20667,120667
20668,120668
20669,120669
20670,120670
20671,120671
20672,120672
20673,120673
20674,120674
20675,120675
20676,120676
20677,120677
20678,120678
20679,120679
20680,120680
20681,120681
20682,120682
20683,120683
20684,120684
20685,120685
20686,120686
20687,120687
20688,120688
20689,120689
20690,120690
20691,120691
20692,120692
20693,120693
20694,120694
20695,120695
20696,120696
20697,120697
20698,120698
20699,120699
20700,120700
20701,120701
20702,120702
20703,120703
20704,120704
20705,120705
20706,120706
20707,120707
20708,120708
20709,120709
20710,120710
20711,120711
20712,120712
20713,120713
20714,120714
20715,120715
20716,120716
20717,120717
20718,120718
20719,120719
20720,120720
20721,120721
20722,120722
20723,120723
20724,120724
20725,120725
20726,120726
20727,120727
20728,120728
20729,120729
20730,120730
20731,120731
20732,120732
20733,120733
20734,120734
20735,120735
20736,120736
20737,120737
20738,120738
20739,120739
20740,120740
20741,120741
20742,120742
20743,120743
20744,120744
20745,120745
20746,120746
20747,120747
20748,120748
20749,120749
20750,120750
20751,120751
20752,120752
20753,120753
20754,120754
20755,120755
20756,120756
20757,120757
20758,120758
20759,120759
20760,120760
20761,120761
20762,120762
20763,120763
20764,120764
20765,120765
20766,120766
20767,120767
20768,120768
20769,120769
20770,120770
20771,120771
20772,120772
20773,120773
20774,120774
20775,120775
20776,120776
20777,120777
20778,120778
20779,120779
20780,120780
20781,120781
20782,120782
20783,120783
20784,120784
20785,120785
20786,120786
20787,120787
20788,120788
20789,120789
20790,120790
20791,120791
20792,120792
20793,120793
20794,120794
20795,120795
20796,120796
20797,120797
20798,120798
20799,120799
20800,120800
20801,120801
20802,120802
20803,120803
20804,120804
20805,120805
20806,120806
20807,120807
20808,120808
20809,120809
20810,120810
20811,120811
20812,120812
20813,120813
20814,120814
20815,120815
20816,120816
20817,120817
20818,120818
20819,120819
20820,120820
20821,120821
20822,120822
20823,120823
20824,120824
20825,120825
20826,120826
20827,120827
20828,120828
20829,120829
20830,120830
20831,120831
20832,120832
20833,120833
20834,120834
20835,120835
20836,120836
20837,120837
20838,120838
20839,120839
20840,120840
20841,120841
20842,120842
20843,120843
20844,120844
20845,120845
20846,120846
20847,120847
20848,120848
20849,120849
20850,120850
20851,120851
20852,120852
20853,120853
20854,120854
20855,120855
20856,120856
20857,120857
20858,120858
20859,120859
20860,120860
20861,120861
20862,120862
20863,120863
20864,120864
20865,120865
20866,120866
20867,120867
20868,120868
20869,120869
20870,120870
20871,120871
20872,120872
20873,120873
20874,120874
20875,120875
20876,120876
20877,120877
20878,120878
20879,120879
20880,120880
20881,120881
20882,120882
20883,120883
20884,120884
20885,120885
20886,120886
20887,120887
20888,120888
20889,120889
20890,120890
20891,120891
20892,120892
20893,120893
20894,120894
20895,120895
20896,120896
20897,120897
20898,120898
20899,120899
20900,120900
20901,120901
20902,120902
20903,120903
20904,120904
20905,120905
20906,120906
20907,120907
20908,120908
20909,120909
20910,120910
20911,120911
20912,120912
20913,120913
20914,120914
20915,120915
20916,120916
20917,120917
20918,120918
20919,120919
20920,120920
20921,120921
20922,120922
20923,120923
20924,120924
20925,120925
20926,120926
20927,120927
20928,120928
20929,120929
20930,120930
20931,120931
20932,120932
20933,120933
20934,120934
20935,120935
20936,120936
20937,120937
20938,120938
20939,120939
20940,120940
20941,120941
20942,120942
20943,120943
20944,120944
20945,120945
20946,120946
20947,120947
20948,120948
20949,120949
20950,120950
20951,120951
20952,120952
20953,120953
20954,120954
20955,120955
20956,120956
20957,120957
20958,120958
20959,120959
20960,120960
20961,120961
20962,120962
20963,120963
20964,120964
20965,120965
20966,120966
20967,120967
20968,120968
20969,120969
20970,120970
20971,120971
20972,120972
20973,120973
20974,120974
20975,120975
20976,120976
20977,120977
20978,120978
20979,120979
20980,120980
20981,120981
20982,120982
20983,120983
20984,120984
20985,120985
20986,120986
20987,120987
20988,120988
20989,120989
20990,120990
20991,120991
20992,120992
20993,120993
20994,120994
20995,120995
20996,120996
20997,120997
20998,120998
20999,120999
21000,121000
21001,121001
21002,121002
21003,121003
21004,121004
21005,121005
21006,121006
21007,121007
21008,121008
21009,121009
21010,121010
21011,121011
21012,121012
21013,121013
21014,121014
21015,121015
21016,121016
21017,121017
21018,121018
21019,121019
21020,121020
21021,121021
21022,121022
21023,121023
21024,121024
21025,121025
21026,121026
21027,121027
21028,121028
21029,121029
21030,121030
21031,121031
21032,121032
21033,121033
21034,121034
21035,121035
21036,121036
21037,121037
21038,121038
21039,121039
21040,121040
21041,121041
21042,121042
21043,121043
21044,121044
21045,121045
21046,121046
21047,121047
21048,121048
21049,121049
21050,121050
21051,121051
21052,121052
21053,121053
21054,121054
21055,121055
21056,121056
21057,121057
21058,121058
21059,121059
21060,121060
21061,121061
21062,121062
21063,121063
21064,121064
21065,121065
21066,121066
21067,121067
21068,121068
21069,121069
21070,121070
21071,121071
21072,121072
21073,121073
21074,121074
21075,121075
21076,121076
21077,121077
21078,121078
21079,121079
21080,121080
21081,121081
21082,121082
21083,121083
21084,121084
21085,121085
21086,121086
21087,121087
21088,121088
21089,121089
21090,121090
21091,121091
21092,121092
21093,121093
21094,121094
21095,121095
21096,121096
21097,121097
21098,121098
21099,121099
21100,121100
21101,121101
21102,121102
21103,121103
21104,121104
21105,121105
21106,121106
21107,121107
21108,121108
21109,121109
21110,121110
21111,121111
21112,121112
21113,121113
21114,121114
21115,121115
21116,121116
21117,121117
21118,121118
21119,121119
21120,121120
21121,121121
21122,121122
21123,121123
21124,121124
21125,121125
21126,121126
21127,121127
21128,121128
21129,121129
21130,121130
21131,121131
21132,121132
21133,121133
21134,121134
21135,121135
21136,121136
21137,121137
21138,121138
21139,121139
21140,121140
21141,121141
21142,121142
21143,121143
21144,121144
21145,121145
21146,121146
21147,121147
21148,121148
21149,121149
21150,121150
21151,121151
21152,121152
21153,121153
21154,121154
21155,121155
21156,121156
21157,121157
21158,121158
21159,121159
21160,121160
21161,121161
21162,121162
21163,121163
21164,121164
21165,121165
21166,121166
21167,121167
21168,121168
21169,121169
21170,121170
21171,121171
21172,121172
21173,121173
21174,121174
21175,121175
21176,121176
21177,121177
21178,121178
21179,121179
21180,121180
21181,121181
21182,121182
21183,121183
21184,121184
21185,121185
21186,121186
21187,121187
21188,121188
21189,121189
21190,121190
21191,121191
21192,121192
21193,121193
21194,121194
21195,121195
21196,121196
21197,121197
21198,121198
21199,121199
21200,121200
21201,121201
21202,121202
21203,121203
21204,121204
21205,121205
21206,121206
21207,121207
21208,121208
21209,121209
21210,121210
21211,121211
21212,121212
21213,121213
21214,121214
21215,121215
21216,121216
21217,121217
21218,121218
21219,121219
21220,121220
21221,121221
21222,121222
21223,121223
21224,121224
21225,121225
21226,121226
21227,121227
21228,121228
21229,121229
21230,121230
21231,121231
21232,121232
21233,121233
21234,121234
21235,121235
21236,121236
21237,121237
21238,121238
21239,121239
21240,121240
21241,121241
21242,121242
21243,121243
21244,121244
21245,121245
21246,121246
21247,121247
21248,121248
21249,121249
21250,121250
21251,121251
21252,121252
21253,121253
21254,121254
21255,121255
21256,121256
21257,121257
21258,121258
21259,121259
21260,121260
21261,121261
21262,121262
21263,121263
21264,121264
21265,121265
21266,121266
21267,121267
21268,121268
21269,121269
21270,121270
21271,121271
21272,121272
21273,121273
21274,121274
21275,121275
21276,121276
21277,121277
21278,121278
21279,121279
21280,121280
21281,121281
21282,121282
21283,121283
21284,121284
21285,121285
21286,121286
21287,121287
21288,121288
21289,121289
21290,121290
21291,121291
21292,121292
21293,121293
21294,121294
21295,121295
21296,121296
21297,121297
21298,121298
21299,121299
21300,121300
21301,121301
21302,121302
21303,121303
21304,121304
21305,121305
21306,121306
21307,121307
21308,121308
21309,121309
21310,121310
21311,121311
21312,121312
21313,121313
21314,121314
21315,121315
21316,121316
21317,121317
21318,121318
21319,121319
21320,121320
21321,121321
21322,121322
21323,121323
21324,121324
21325,121325
21326,121326
21327,121327
21328,121328
21329,121329
21330,121330
21331,121331
21332,121332
21333,121333
21334,121334
21335,121335
21336,121336
21337,121337
21338,121338
21339,121339
21340,121340
21341,121341
21342,121342
21343,121343
21344,121344
21345,121345
21346,121346
21347,121347
21348,121348
21349,121349
21350,121350
21351,121351
21352,121352
21353,121353
21354,121354
21355,121355
21356,121356
21357,121357
21358,121358
21359,121359
21360,121360
21361,121361
21362,121362
21363,121363
21364,121364
21365,121365
21366,121366
21367,121367
21368,121368
21369,121369
21370,121370
21371,121371
21372,121372
21373,121373
21374,121374
21375,121375
21376,121376
21377,121377
21378,121378
21379,121379
21380,121380
21381,121381
21382,121382
21383,121383
21384,121384
21385,121385
21386,121386
21387,121387
21388,121388
21389,121389
21390,121390
21391,121391
21392,121392
21393,121393
21394,121394
21395,121395
21396,121396
21397,121397
21398,121398
21399,121399
21400,121400
21401,121401
21402,121402
21403,121403
21404,121404
21405,121405
21406,121406
21407,121407
21408,121408
21409,121409
21410,121410
21411,121411
21412,121412
21413,121413
21414,121414
21415,121415
21416,121416
21417,121417
21418,121418
21419,121419
21420,121420
21421,121421
21422,121422
21423,121423
21424,121424
21425,121425
21426,121426
21427,121427
21428,121428
21429,121429
21430,121430
21431,121431
21432,121432
21433,121433
21434,121434
21435,121435
21436,121436
21437,121437
21438,121438
21439,121439
21440,121440
21441,121441
21442,121442
21443,121443
21444,121444
21445,121445
21446,121446
21447,121447
21448,121448
21449,121449
21450,121450
21451,121451
21452,121452
21453,121453
21454,121454
21455,121455
21456,121456
21457,121457
21458,121458
21459,121459
21460,121460
21461,121461
21462,121462
21463,121463
21464,121464
21465,121465
21466,121466
21467,121467
21468,121468
21469,121469
21470,121470
21471,121471
21472,121472
21473,121473
21474,121474
21475,121475
21476,121476
21477,121477
21478,121478
21479,121479
21480,121480
21481,121481
21482,121482
21483,121483
21484,121484
21485,121485
21486,121486
21487,121487
21488,121488
21489,121489
21490,121490
21491,121491
21492,121492
21493,121493
21494,121494
21495,121495
21496,121496
21497,121497
21498,121498
21499,121499
21500,121500
21501,121501
21502,121502
21503,121503
21504,121504
21505,121505
21506,121506
21507,121507
21508,121508
21509,121509
21510,121510
21511,121511
21512,121512
21513,121513
21514,121514
21515,121515
21516,121516
21517,121517
21518,121518
21519,121519
21520,121520
21521,121521
21522,121522
21523,121523
21524,121524
21525,121525
21526,121526
21527,121527
21528,121528
21529,121529
21530,121530
21531,121531
21532,121532
21533,121533
21534,121534
21535,121535
21536,121536
21537,121537
21538,121538
21539,121539
21540,121540
21541,121541
21542,121542
21543,121543
21544,121544
21545,121545
21546,121546
21547,121547
21548,121548
21549,121549
21550,121550
21551,121551
21552,121552
21553,121553
21554,121554
21555,121555
21556,121556
21557,121557
21558,121558
21559,121559
21560,121560
21561,121561
21562,121562
21563,121563
21564,121564
21565,121565
21566,121566
21567,121567
21568,121568
21569,121569
21570,121570
21571,121571
21572,121572
21573,121573
21574,121574
21575,121575
21576,121576
21577,121577
21578,121578
21579,121579
21580,121580
21581,121581
21582,121582
21583,121583
21584,121584
21585,121585
21586,121586
21587,121587
21588,121588
21589,121589
21590,121590
21591,121591
21592,121592
21593,121593
21594,121594
21595,121595
21596,121596
21597,121597
21598,121598
21599,121599
21600,121600
21601,121601
21602,121602
21603,121603
21604,121604
21605,121605
21606,121606
21607,121607
21608,121608
21609,121609
21610,121610
21611,121611
21612,121612
21613,121613
21614,121614
21615,121615
21616,121616
21617,121617
21618,121618
21619,121619
21620,121620
21621,121621
21622,121622
21623,121623
21624,121624
21625,121625
21626,121626
21627,121627
21628,121628
21629,121629
21630,121630
21631,121631
21632,121632
21633,121633
21634,121634
21635,121635
21636,121636
21637,121637
21638,121638
21639,121639
21640,121640
21641,121641
21642,121642
21643,121643
21644,121644
21645,121645
21646,121646
21647,121647
21648,121648
21649,121649
21650,121650
21651,121651
21652,121652
21653,121653
21654,121654
21655,121655
21656,121656
21657,121657
21658,121658
21659,121659
21660,121660
21661,121661
21662,121662
21663,121663
21664,121664
21665,121665
21666,121666
21667,121667
21668,121668
21669,121669
21670,121670
21671,121671
21672,121672
21673,121673
21674,121674
21675,121675
21676,121676
21677,121677
21678,121678
21679,121679
21680,121680
21681,121681
21682,121682
21683,121683
21684,121684
21685,121685
21686,121686
21687,121687
21688,121688
21689,121689
21690,121690
21691,121691
21692,121692
21693,121693
21694,121694
21695,121695
21696,121696
21697,121697
21698,121698
21699,121699
21700,121700
21701,121701
21702,121702
21703,121703
21704,121704
21705,121705
21706,121706
21707,121707
21708,121708
21709,121709
21710,121710
21711,121711
21712,121712
21713,121713
21714,121714
21715,121715
21716,121716
21717,121717
21718,121718
21719,121719
21720,121720
21721,121721
21722,121722
21723,121723
21724,121724
21725,121725
21726,121726
21727,121727
21728,121728
21729,121729
21730,121730
21731,121731
21732,121732
21733,121733
21734,121734
21735,121735
21736,121736
21737,121737
21738,121738
21739,121739
21740,121740
21741,121741
21742,121742
21743,121743
21744,121744
21745,121745
21746,121746
21747,121747
21748,121748
21749,121749
21750,121750
21751,121751
21752,121752
21753,121753
21754,121754
21755,121755
21756,121756
21757,121757
21758,121758
21759,121759
21760,121760
21761,121761
21762,121762
21763,121763
21764,121764
21765,121765
21766,121766
21767,121767
21768,121768
21769,121769
21770,121770
21771,121771
21772,121772
21773,121773
21774,121774
21775,121775
21776,121776
21777,121777
21778,121778
21779,121779
21780,121780
21781,121781
21782,121782
21783,121783
21784,121784
21785,121785
21786,121786
21787,121787
21788,121788
21789,121789
21790,121790
21791,121791
21792,121792
21793,121793
21794,121794
21795,121795
21796,121796
21797,121797
21798,121798
21799,121799
21800,121800
21801,121801
21802,121802
21803,121803
21804,121804
21805,121805
21806,121806
21807,121807
21808,121808
21809,121809
21810,121810
21811,121811
21812,121812
21813,121813
21814,121814
21815,121815
21816,121816
21817,121817
21818,121818
21819,121819
21820,121820
21821,121821
21822,121822
21823,121823
21824,121824
21825,121825
21826,121826
21827,121827
21828,121828
21829,121829
21830,121830
21831,121831
21832,121832
21833,121833
21834,121834
21835,121835
21836,121836
21837,121837
21838,121838
21839,121839
21840,121840
21841,121841
21842,121842
21843,121843
21844,121844
21845,121845
21846,121846
21847,121847
21848,121848
21849,121849
21850,121850
21851,121851
21852,121852
21853,121853
21854,121854
21855,121855
21856,121856
21857,121857
21858,121858
21859,121859
21860,121860
21861,121861
21862,121862
21863,121863
21864,121864
21865,121865
21866,121866
21867,121867
21868,121868
21869,121869
21870,121870
21871,121871
21872,121872
21873,121873
21874,121874
21875,121875
21876,121876
21877,121877
21878,121878
21879,121879
21880,121880
21881,121881
21882,121882
21883,121883
21884,121884
21885,121885
21886,121886
21887,121887
21888,121888
21889,121889
21890,121890
21891,121891
21892,121892
21893,121893
21894,121894
21895,121895
21896,121896
21897,121897
21898,121898
21899,121899
21900,121900
21901,121901
21902,121902
21903,121903
21904,121904
21905,121905
21906,121906
21907,121907
21908,121908
21909,121909
21910,121910
21911,121911
21912,121912
21913,121913
21914,121914
21915,121915
21916,121916
21917,121917
21918,121918
21919,121919
21920,121920
21921,121921
21922,121922
21923,121923
21924,121924
21925,121925
21926,121926
21927,121927
21928,121928
21929,121929
21930,121930
21931,121931
21932,121932
21933,121933
21934,121934
21935,121935
21936,121936
21937,121937
21938,121938
21939,121939
21940,121940
21941,121941
21942,121942
21943,121943
21944,121944
21945,121945
21946,121946
21947,121947
21948,121948
21949,121949
21950,121950
21951,121951
21952,121952
21953,121953
21954,121954
21955,121955
21956,121956
21957,121957
21958,121958
21959,121959
21960,121960
21961,121961
21962,121962
21963,121963
21964,121964
21965,121965
21966,121966
21967,121967
21968,121968
21969,121969
21970,121970
21971,121971
21972,121972
21973,121973
21974,121974
21975,121975
21976,121976
21977,121977
21978,121978
21979,121979
21980,121980
21981,121981
21982,121982
21983,121983
21984,121984
21985,121985
21986,121986
21987,121987
21988,121988
21989,121989
21990,121990
21991,121991
21992,121992
21993,121993
21994,121994
21995,121995
21996,121996
21997,121997
21998,121998
21999,121999
22000,122000
22001,122001
22002,122002
22003,122003
22004,122004
22005,122005
22006,122006
22007,122007
22008,122008
22009,122009
22010,122010
22011,122011
22012,122012
22013,122013
22014,122014
22015,122015
22016,122016
22017,122017
22018,122018
22019,122019
22020,122020
22021,122021
22022,122022
22023,122023
22024,122024
22025,122025
22026,122026
22027,122027
22028,122028
22029,122029
22030,122030
22031,122031
22032,122032
22033,122033
22034,122034
22035,122035
22036,122036
22037,122037
22038,122038
22039,122039
22040,122040
22041,122041
22042,122042
22043,122043
22044,122044
22045,122045
22046,122046
22047,122047
22048,122048
22049,122049
22050,122050
22051,122051
22052,122052
22053,122053
22054,122054
22055,122055
22056,122056
22057,122057
22058,122058
22059,122059
22060,122060
22061,122061
22062,122062
22063,122063
22064,122064
22065,122065
22066,122066
22067,122067
22068,122068
22069,122069
22070,122070
22071,122071
22072,122072
22073,122073
22074,122074
22075,122075
22076,122076
22077,122077
22078,122078
22079,122079
22080,122080
22081,122081
22082,122082
22083,122083
22084,122084
22085,122085
22086,122086
22087,122087
22088,122088
22089,122089
22090,122090
22091,122091
22092,122092
22093,122093
22094,122094
22095,122095
22096,122096
22097,122097
22098,122098
22099,122099
22100,122100
22101,122101
22102,122102
22103,122103
22104,122104
22105,122105
22106,122106
22107,122107
22108,122108
22109,122109
22110,122110
22111,122111
22112,122112
22113,122113
22114,122114
22115,122115
22116,122116
22117,122117
22118,122118
22119,122119
22120,122120
22121,122121
22122,122122
22123,122123
22124,122124
22125,122125
22126,122126
22127,122127
22128,122128
22129,122129
22130,122130
22131,122131
22132,122132
22133,122133
22134,122134
22135,122135
22136,122136
22137,122137
22138,122138
22139,122139
22140,122140
22141,122141
22142,122142
22143,122143
22144,122144
22145,122145
22146,122146
22147,122147
22148,122148
22149,122149
22150,122150
22151,122151
22152,122152
22153,122153
22154,122154
22155,122155
22156,122156
22157,122157
22158,122158
22159,122159
22160,122160
22161,122161
22162,122162
22163,122163
22164,122164
22165,122165
22166,122166
22167,122167
22168,122168
22169,122169
22170,122170
22171,122171
22172,122172
22173,122173
22174,122174
22175,122175
22176,122176
22177,122177
22178,122178
22179,122179
22180,122180
22181,122181
22182,122182
22183,122183
22184,122184
22185,122185
22186,122186
22187,122187
22188,122188
22189,122189
22190,122190
22191,122191
22192,122192
22193,122193
22194,122194
22195,122195
22196,122196
22197,122197
22198,122198
22199,122199
22200,122200
22201,122201
22202,122202
22203,122203
22204,122204
22205,122205
22206,122206
22207,122207
22208,122208
22209,122209
22210,122210
22211,122211
22212,122212
22213,122213
22214,122214
22215,122215
22216,122216
22217,122217
22218,122218
22219,122219
22220,122220
22221,122221
22222,122222
22223,122223
22224,122224
22225,122225
22226,122226
22227,122227
22228,122228
22229,122229
22230,122230
22231,122231
22232,122232
22233,122233
22234,122234
22235,122235
22236,122236
22237,122237
22238,122238
22239,122239
22240,122240
22241,122241
22242,122242
22243,122243
22244,122244
22245,122245
22246,122246
22247,122247
22248,122248
22249,122249
22250,122250
22251,122251
22252,122252
22253,122253
22254,122254
22255,122255
22256,122256
22257,122257
22258,122258
22259,122259
22260,122260
22261,122261
22262,122262
22263,122263
22264,122264
22265,122265
22266,122266
22267,122267
22268,122268
22269,122269
22270,122270
22271,122271
22272,122272
22273,122273
22274,122274
22275,122275
22276,122276
22277,122277
22278,122278
22279,122279
22280,122280
22281,122281
22282,122282
22283,122283
22284,122284
22285,122285
22286,122286
22287,122287
22288,122288
22289,122289
22290,122290
22291,122291
22292,122292
22293,122293
22294,122294
22295,122295
22296,122296
22297,122297
22298,122298
22299,122299
22300,122300
22301,122301
22302,122302
22303,122303
22304,122304
22305,122305
22306,122306
22307,122307
22308,122308
22309,122309
22310,122310
22311,122311
22312,122312
22313,122313
22314,122314
22315,122315
22316,122316
22317,122317
22318,122318
22319,122319
22320,122320
22321,122321
22322,122322
22323,122323
22324,122324
22325,122325
22326,122326
22327,122327
22328,122328
22329,122329
22330,122330
